source,model,dataset,subject_id,seed,preprocess,bandpass,notch,car,ica,baseline,residual,l_freq,h_freq,test_accuracy,test_macro_f1,val_best_accuracy,num_epochs,params_total,duration_sec,run_id
main_sub2,deepconvnet,BCI,2.0,42,1,1,1,1,1,1,0,0.5,125,0.24,0.2327384836993268,0.28,100,179730,141.69767785072327,20250823_134001_c3da687d
main_sub2,mlp,BCI,2.0,7,1,1,1,1,1,1,0,0.5,125,0.24,0.23425925925925925,0.34,100,52693509,30.06945300102234,20250823_134249_d8da00d4
main_sub2,cnn,BCI,2.0,7,1,1,1,1,1,1,0,0.5,125,0.28,0.2775176651305683,0.3,100,99621,48.8501660823822,20250823_134249_d8da00d4
main_sub2,eegnet,BCI,2.0,7,1,1,1,1,1,1,0,0.5,125,0.22,0.2033700852922821,0.32,100,13205,73.23450112342834,20250823_134249_d8da00d4
main_sub2,shallowconvnet,BCI,2.0,7,1,1,1,1,1,1,0,0.5,125,0.14,0.06956521739130435,0.24,100,13045,100.27071404457092,20250823_134249_d8da00d4
main_sub2,deepconvnet,BCI,2.0,7,1,1,1,1,1,1,0,0.5,125,0.22,0.1775,0.3,100,179730,125.95145010948181,20250823_134249_d8da00d4
main_sub2,mlp,BCI,2.0,21,1,1,1,1,1,1,0,0.5,125,0.28,0.2611362493715435,0.38,100,52693509,29.503875017166138,20250823_134521_b7a2f64e
main_sub2,cnn,BCI,2.0,21,1,1,1,1,1,1,0,0.5,125,0.22,0.15111427216690373,0.36,100,99621,48.00766706466675,20250823_134521_b7a2f64e
main_sub2,eegnet,BCI,2.0,21,1,1,1,1,1,1,0,0.5,125,0.26,0.2543727896817142,0.36,100,13205,72.22440505027771,20250823_134521_b7a2f64e
main_sub2,shallowconvnet,BCI,2.0,21,1,1,1,1,1,1,0,0.5,125,0.2,0.06666666666666667,0.2,100,13045,98.9654130935669,20250823_134521_b7a2f64e
main_sub2,deepconvnet,BCI,2.0,21,1,1,1,1,1,1,0,0.5,125,0.28,0.2643401759530792,0.34,100,179730,124.60801911354065,20250823_134521_b7a2f64e
main_sub5,DiffE_mod,BCI,5.0,42,0,1,1,1,1,1,0,0.5,125,0.8,0.7993470306782999,0.82,100,183566,168.7440528869629,20250823_140439_cb3101f4
main_sub5,DiffE_mod,BCI,5.0,7,0,1,1,1,1,1,0,0.5,125,0.84,0.8412077430653282,0.82,100,183566,168.31718015670776,20250823_140805_d0be8bef
main_sub5,DiffE_mod,BCI,5.0,42,1,1,1,1,1,1,0,0.5,125,0.18,0.16519420028547818,0.34,100,183566,167.7759394645691,20250823_141006_a7df325b
main_sub5,DiffE_mod,BCI,5.0,21,0,1,1,1,1,1,0,0.5,125,0.76,0.745730597904511,0.82,100,183566,168.6668438911438,20250823_141129_772f1944
main_sub5,DiffE_mod,BCI,5.0,7,1,1,1,1,1,1,0,0.5,125,0.16,0.12905405405405407,0.38,100,183566,168.21192860603333,20250823_141330_8fd62464
main_sub5,DiffE_TF,BCI,5.0,42,0,1,1,1,1,1,0,0.5,125,0.6,0.5907297655904468,0.64,100,842572,178.65925526618958,20250823_141504_85a5071e
main_sub5,DiffE_mod,BCI,5.0,21,1,1,1,1,1,1,0,0.5,125,0.18,0.13047619047619047,0.34,100,183566,168.45786356925964,20250823_141654_81739613
main_sub5,DiffE_TF,BCI,5.0,7,0,1,1,1,1,1,0,0.5,125,0.64,0.6386876281613123,0.68,100,842572,180.00783896446228,20250823_141841_d7ef9ab2
main_sub5,DiffE_TF,BCI,5.0,42,1,1,1,1,1,1,0,0.5,125,0.2,0.19654970760233917,0.44,100,842572,178.75125432014465,20250823_142029_79b618f7
main_sub5,DiffE_TF,BCI,5.0,21,0,1,1,1,1,1,0,0.5,125,0.66,0.6455544455544455,0.68,100,842572,180.53134202957153,20250823_142217_eee229fb
main_sub5,DiffE_TF,BCI,5.0,7,1,1,1,1,1,1,0,0.5,125,0.3,0.30478260869565216,0.34,100,842572,178.78014612197876,20250823_142404_7e5de34c
main_sub5,DiffE_AT,BCI,5.0,42,0,1,1,1,1,1,0,0.5,125,0.84,0.8384685498913523,0.86,100,3285302,236.63259601593018,20250823_142651_adf24404
main_sub5,DiffE_TF,BCI,5.0,21,1,1,1,1,1,1,0,0.5,125,0.16,0.11710526315789474,0.34,100,842572,181.00745844841003,20250823_142742_44311775
main_sub5,DiffE_AT,BCI,5.0,7,0,1,1,1,1,1,0,0.5,125,0.76,0.7543133195307108,0.86,100,3285302,235.60237431526184,20250823_143123_53f05bd9
main_sub5,DiffE_AT,BCI,5.0,42,1,1,1,1,1,1,0,0.5,125,0.26,0.21940933839300442,0.42,100,3285302,234.54679775238037,20250823_143214_862768a0
main_sub5,DiffE_AT,BCI,5.0,21,0,1,1,1,1,1,0,0.5,125,0.84,0.8391762013729978,0.8,100,3285302,235.80287623405457,20250823_143555_f144c0b9
main_sub5,DiffE_AT,BCI,5.0,7,1,1,1,1,1,1,0,0.5,125,0.28,0.29515789473684206,0.36,100,3285302,235.89423632621765,20250823_143645_bde749d6
main_sub5,mlp,BCI,5.0,42,0,1,1,1,1,1,0,0.5,125,0.64,0.6382197919040025,0.66,100,52693509,30.82854700088501,20250823_143618_c358a156
main_sub5,cnn,BCI,5.0,42,0,1,1,1,1,1,0,0.5,125,0.86,0.8623921269499408,0.88,100,99621,50.97055006027222,20250823_143618_c358a156
main_sub5,eegnet,BCI,5.0,42,0,1,1,1,1,1,0,0.5,125,0.68,0.6768740031897925,0.72,100,13205,77.79922890663147,20250823_143618_c358a156
main_sub5,shallowconvnet,BCI,5.0,42,0,1,1,1,1,1,0,0.5,125,0.56,0.5673236567354214,0.5,100,13045,107.17147493362427,20250823_143618_c358a156
main_sub5,deepconvnet,BCI,5.0,42,0,1,1,1,1,1,0,0.5,125,0.56,0.5511888111888112,0.58,100,179730,136.11171293258667,20250823_143618_c358a156
main_sub5,mlp,BCI,5.0,7,0,1,1,1,1,1,0,0.5,125,0.62,0.6251643601758019,0.64,100,52693509,30.514671087265015,20250823_143857_330f5c32
main_sub5,cnn,BCI,5.0,7,0,1,1,1,1,1,0,0.5,125,0.8,0.7985797827903091,0.86,100,99621,51.25581097602844,20250823_143857_330f5c32
main_sub5,eegnet,BCI,5.0,7,0,1,1,1,1,1,0,0.5,125,0.6,0.5962481962481962,0.72,100,13205,77.72867012023926,20250823_143857_330f5c32
main_sub5,shallowconvnet,BCI,5.0,7,0,1,1,1,1,1,0,0.5,125,0.52,0.5183492063492064,0.56,100,13045,106.76812314987183,20250823_143857_330f5c32
main_sub5,deepconvnet,BCI,5.0,7,0,1,1,1,1,1,0,0.5,125,0.62,0.6199999999999999,0.72,100,179730,134.87224006652832,20250823_143857_330f5c32
main_sub5,DiffE_AT,BCI,5.0,21,1,1,1,1,1,1,0,0.5,125,0.2,0.1473048000562232,0.44,100,3285302,239.3379979133606,20250823_144121_e6ca5b03
main_sub5,mlp,BCI,5.0,21,0,1,1,1,1,1,0,0.5,125,0.74,0.7397493734335839,0.7,100,52693509,31.563509941101074,20250823_144136_21a6940b
main_sub5,cnn,BCI,5.0,21,0,1,1,1,1,1,0,0.5,125,0.84,0.8393037930795367,0.88,100,99621,55.00889492034912,20250823_144136_21a6940b
main_sub5,eegnet,BCI,5.0,21,0,1,1,1,1,1,0,0.5,125,0.66,0.6573487193920631,0.72,100,13205,82.83429193496704,20250823_144136_21a6940b
main_sub5,shallowconvnet,BCI,5.0,21,0,1,1,1,1,1,0,0.5,125,0.64,0.6334204495195207,0.46,100,13045,112.97831106185913,20250823_144136_21a6940b
main_sub5,deepconvnet,BCI,5.0,21,0,1,1,1,1,1,0,0.5,125,0.44,0.43194444444444446,0.62,100,179730,142.7904589176178,20250823_144136_21a6940b
main_sub5,mlp,BCI,5.0,42,1,1,1,1,1,1,0,0.5,125,0.18,0.15870156675110236,0.36,100,52693509,31.392629146575928,20250823_144145_cbfa3e3e
main_sub5,cnn,BCI,5.0,42,1,1,1,1,1,1,0,0.5,125,0.24,0.21533259011519884,0.38,100,99621,54.08626317977905,20250823_144145_cbfa3e3e
main_sub5,eegnet,BCI,5.0,42,1,1,1,1,1,1,0,0.5,125,0.24,0.23877923126812614,0.3,100,13205,81.60575294494629,20250823_144145_cbfa3e3e
main_sub5,shallowconvnet,BCI,5.0,42,1,1,1,1,1,1,0,0.5,125,0.28,0.2170794633642931,0.24,100,13045,111.43337416648865,20250823_144145_cbfa3e3e
main_sub5,deepconvnet,BCI,5.0,42,1,1,1,1,1,1,0,0.5,125,0.2,0.17213804713804712,0.36,100,179730,140.39599299430847,20250823_144145_cbfa3e3e
main_sub5,mlp,BCI,5.0,7,1,1,1,1,1,1,0,0.5,125,0.2,0.20317374852305528,0.32,100,52693509,29.872605085372925,20250823_144433_35396467
main_sub5,cnn,BCI,5.0,7,1,1,1,1,1,1,0,0.5,125,0.2,0.19714285714285712,0.3,100,99621,48.56055212020874,20250823_144433_35396467
main_sub5,eegnet,BCI,5.0,7,1,1,1,1,1,1,0,0.5,125,0.18,0.17723387723387724,0.4,100,13205,73.03783202171326,20250823_144433_35396467
main_sub5,shallowconvnet,BCI,5.0,7,1,1,1,1,1,1,0,0.5,125,0.22,0.20271493212669683,0.3,100,13045,100.00969219207764,20250823_144433_35396467
main_sub5,deepconvnet,BCI,5.0,7,1,1,1,1,1,1,0,0.5,125,0.3,0.29112576312576316,0.36,100,179730,125.60545420646667,20250823_144433_35396467
main_sub5,mlp,BCI,5.0,21,1,1,1,1,1,1,0,0.5,125,0.24,0.2181125891652207,0.36,100,52693509,29.78042197227478,20250823_144704_771d201c
main_sub5,cnn,BCI,5.0,21,1,1,1,1,1,1,0,0.5,125,0.2,0.19446776765961823,0.38,100,99621,48.449026107788086,20250823_144704_771d201c
main_sub5,eegnet,BCI,5.0,21,1,1,1,1,1,1,0,0.5,125,0.2,0.18777028598000464,0.38,100,13205,72.97464895248413,20250823_144704_771d201c
main_sub5,shallowconvnet,BCI,5.0,21,1,1,1,1,1,1,0,0.5,125,0.26,0.26762473105184104,0.32,100,13045,99.95428800582886,20250823_144704_771d201c
main_sub5,deepconvnet,BCI,5.0,21,1,1,1,1,1,1,0,0.5,125,0.26,0.25369328407691577,0.4,100,179730,125.51169395446777,20250823_144704_771d201c
